vertex1,vertex2
4089154,4582400
4089154,1859207
5447461,5257407
5447461,3655745
5447461,165297
5447461,6332814
5447461,3906260
630481,4443801
630481,428676
6281809,4530282
2277249,4530282
4530282,2095770
4530282,1526715
4530282,1675795
5923422,2831434
5686353,1137204
5800828,4156589
5800828,3985018
5800828,2378016
5800828,5511801
1858983,1197058
483785,5597203
483785,3526812
483785,3399583
483785,6195069
483785,1391294
483785,1093082
2436355,1197058
5217662,1197058
1197058,4750106
224876,6432183
1267301,6109309
3348675,4096646
3348675,6319665
3348675,5675073
3348675,6180090
4234725,1776041
4234725,2994932
4234725,4769407
4234725,1849943
4234725,2423632
3418866,4873376
3418866,3680440
3382618,1228387
3382618,4030149
3382618,4768853
3382618,4149748
3382618,3786011
3382618,2318488
6156590,2368111
6156590,1548652
6156590,249843
6156590,709959
6156590,5668129
6156590,4368463
6156590,3030475
5862225,4052631
5862225,4429110
3206700,3193983
3206700,3399766
4958604,918728
2545879,1843335
4466322,6160490
3590070,376868
6257358,234166
3003808,2148752
1349139,4284648
1349139,4421884
1349139,1437555
1349139,235220
6204376,3339096
6204376,3515933
6204376,177008
6204376,1897295
3533330,435015
3533330,1068364
3533330,6568455
3533330,42223
5290577,2329722
5290577,2758257
339012,6594486
339012,2733972
3800640,3280763
2660231,3324104
415170,6324916
5196379,3576362
5196379,5785246
1506594,5662993
1506594,1649437
1506594,3910342
1506594,5748771
1506594,898030
1506594,3505633
1506594,6197544
1506594,5459970
1506594,3592730
1506594,2455250
1506594,5327861
1506594,3331658
1506594,3151864
5496566,1605891
1411049,3738107
3738107,399123
3738107,5647687
3738107,1103011
3738107,5088183
3738107,3304426
3738107,2642362
3738107,923643
3738107,5481900
3738107,5567904
3738107,1788869
3738107,6179712
3738107,6591213
3738107,95459
3738107,1548294
3738107,3892937
3738107,1822461
744137,4384992
2170601,4051014
2170601,872458
3477566,3916020
3477566,1244494
3477566,4161272
3298235,654662
3298235,6466579
3298235,4749848
3298235,5621777
1054201,548623
4611483,3717982
6010160,692580
6010160,1092019
3492322,4366614
3095836,453980
1751676,4674383
1902392,5773304
1451842,2644087
1105573,5380864
2446800,3886624
1577210,4982513
1299939,3979454
2809413,4703689
2809413,4155471
800644,6559790
3257041,962368
3257041,3012193
5964457,2008194
4060355,4275893
597652,5699537
1007200,3795598
4632043,3500485
2551705,1275063
6177046,3100545
6466579,3267920
5387495,4165355
3795598,1255291
3795598,6361766
4123351,85996
6382652,5810654
4628980,3857741
2145486,1554031
4572915,4385658
4630497,2551571
358597,918728
2977189,4425105
1528389,3526709
3779166,1219778
3779166,4674941
1798783,5449754
2821917,3857741
1887596,1790561
2691372,6053366
2247383,6265989
4835819,3833627
2811337,4002434
5645590,5445969
3326231,118502
4060379,5240473
4398744,2644512
647334,4846739
1217525,4096646
1217525,6319665
1217525,6180090
2112146,2685749
6340623,6160490
6340623,5445969
3857741,5954428
3857741,2217799
5151733,615181
5151733,2169729
5151733,1912062
615181,4561299
3833627,844723
3833627,1760235
6231458,2685749
3886624,130207
3886624,3281685
4255903,4070127
5989489,5513453
453980,1255291
3576913,239464
3576913,4685761
4417132,3929687
4769882,778749
4769882,2795605
1891958,2667730
3907142,2819436
2169729,4561299
3979454,1127470
665892,2723103
1064870,941336
4749848,3267920
3373724,2036212
2565928,2286730
2747204,5218818
5565754,3351110
568100,1714327
568100,6319229
480151,3762185
3225114,5675073
2924847,6504501
3448307,6579903
1311476,4653791
530635,2390915
4636637,6383720
4636637,1735396
1035536,441004
4074455,6014911
5299745,5170818
5299745,191123
5299745,1188898
2831901,2092830
2831901,6347788
2291204,6265989
6038156,1554031
2947668,3401601
5874251,6559790
949998,5240473
3546732,2446982
2007911,4034802
3720528,6003339
208795,3624769
4485318,1138938
533603,4425105
6383720,477542
5445969,3649863
6265989,2880534
6265989,3280763
3541063,918281
6406076,2497322
6253265,3595534
5306076,196019
4096646,1789591
4096646,6351155
3500485,5555613
4107575,2840200
1188898,3824602
1321471,1976881
2792949,866465
4475379,234166
4154904,3427372
5130715,5963676
2723103,2656720
2723103,2582052
6626435,1175303
459616,152120
1789591,6180090
1789591,5675073
2898228,5676652
3162038,1622603
4275893,5094481
3685418,2286730
5621777,3267920
3892018,3324104
654662,3267920
6283259,2054328
4385658,3042178
6219736,5773304
901970,111374
6551313,941336
6172149,234166
6559790,2710214
5035249,3762185
929592,2655694
5628602,4725636
196019,1286928
2418477,5773304
3710136,1876235
5094481,3762185
1659241,2887301
1910596,2656430
3160263,3399705
3160263,741581
3160263,744672
3160263,1514345
3160263,5799700
3160263,2781639
4280405,3859122
4280405,3143766
4280405,2541278
4280405,3672727
4280405,563969
4280405,5584883
4280405,2085340
4280405,980494
4280405,3603203
4280405,4064393
4280405,4105461
4280405,1625640
4280405,2084808
4280405,5175651
4280405,234934
4280405,2938691
987279,1816866
3909031,1655141
3909031,1910532
3909031,4257135
3909031,3757350
2202359,1046732
2202359,3275449
3812956,4859127
3455688,2253253
2480544,1396724
2480544,5994416
2004948,2405085
2004948,4057558
1599116,3660143
1599116,3282910
226545,5093448
6513146,3654997
750397,6601244
6269936,6220739
5240493,5582004
2716891,5571995
2716891,1791612
2716891,2207997
3964054,5106162
1816866,208174
1816866,1913911
390504,1289307
390504,2528115
1162130,5275255
2659018,1458643
2659018,5551673
6591603,1401606
2187759,5471360
5075604,5471360
1931581,4052710
2838312,6430112
1820957,2329570
6340645,2329570
6505103,4855629
50808,1901139
3974456,5483374
4021454,5483374
5733769,2329570
6319554,208174
6319554,5493035
2874417,2189524
4063035,2918762
3119624,3819868
6020754,5187133
111507,1008390
806770,5093683
806770,3498101
4320673,5187133
2329570,3390638
3684883,4447973
2196861,4855629
251885,5275255
5187133,2210022
693315,1455344
2288861,14428
755980,2918762
6425464,4976528
2924542,1901139
5622785,5493035
4525783,2060934
2244875,6408856
2244875,5496811
2244875,4205518
6607512,1906402
1545107,2748726
1008688,5903038
6022108,991367
6022108,5257574
54127,419519
54127,4307539
6076593,625987
1807836,83359
1807836,5606473
3842964,1141469
3842964,6548313
3842964,2536996
4635998,428319
2157805,5267399
2157805,2597287
2157805,1638708
2157805,3889668
975953,346758
5249827,388904
3806073,4461086
5543118,1832077
5543118,520943
6229147,6584079
2484267,1747109
5578409,825626
1919577,4280428
4280428,5167664
6404339,208405
3678445,4684305
3678445,6412251
6364388,6294333
5569339,456994
248277,1366000
2761541,3886331
2216577,6486432
4305590,112834
5495035,526829
1832077,5978251
6486864,2447623
56521,1401072
4196385,5747998
3193668,4237870
5708440,3952634
2814527,3331324
4679969,5025402
5806972,280102
2606219,112834
4996301,6190962
6294654,3274837
4936300,5167664
5590543,3521335
2814812,5765001
6236142,2447623
4466711,5167664
5209180,1902824
3270757,686141
3270757,6385274
1906402,4143367
1906402,6548313
2573309,5444254
5747998,3360882
4010402,1902824
169068,4127052
3136693,3274837
1591904,5120596
985128,2080936
143524,3394725
6527151,3130932
6527151,1317126
147405,5274355
2692996,3697837
5042385,5303524
5042385,3096617
6294333,4114858
3648533,3699417
5905543,5068219
4194644,6475159
1545120,42007
4409533,1766623
6486432,4100534
4502269,3090960
913478,1071364
913478,2765722
4397163,3587107
2598618,3699417
3992977,2563445
1981318,5765001
916417,4196825
979055,4126140
2201135,4126140
2378856,2482555
4718654,4500901
2907946,4126140
2654587,3053709
3518354,346758
3394725,234884
5167664,420726
5167664,3424013
104085,3699417
3090960,5646649
5884389,3697837
4410641,2008236
1648743,6233102
1452648,2452372
4292430,6500594
2563445,6500594
5190124,6500594
116064,484251
5618336,2255672
5618336,2251961
5618336,3741381
4690694,797915
4690694,991801
3000130,1072378
564302,4222980
3115247,2760620
1856079,4014491
1856079,4493107
1856079,5519715
6040688,1136995
160441,4232009
4809043,744517
2598202,1105191
2598202,5312579
820637,4538027
4837532,2408091
1776767,5488236
1776767,2239805
5641616,2260416
5641616,6350450
4203091,2408091
781565,4214601
1523708,962934
4875047,222660
6502377,868095
6502377,5377097
6103941,1628777
2343166,5702690
3931811,638198
6070745,3140284
1591803,445084
4912111,5510186
1136995,493735
1136995,5196368
1136995,544982
4052471,2306051
4052471,521045
4052471,6020327
4052471,3978438
4807201,5939906
2306051,5544545
5201035,5450366
744517,3700142
744517,5554292
4769255,4674862
2051922,2666615
3042623,4159192
4383580,2730440
4383580,595006
4425584,703144
5869234,5196368
5869234,493735
5869234,544982
5869234,4381520
1664655,984922
5983383,1032774
797039,6154331
2408091,4997281
2408091,717882
638198,1010595
638198,5469087
638198,4368328
4669163,5681648
1010595,1741877
5377097,1032774
820610,6592140
5670863,2099847
2239805,2949964
1408584,4362797
453236,6215273
453236,4277658
962934,4999717
3359806,32971
2008601,6547720
4547780,6271636
5469087,1741877
6108936,4439664
3166477,3722572
5510186,5060124
797915,4166422
4368328,1741877
2206947,4790288
1840175,4674862
4272486,4159192
1707564,859067
1707564,6497890
6467636,5262064
1487369,1925
1276300,3060764
714629,4166422
2775074,3978438
3978438,5544545
859067,5262064
2582357,4165365
2582357,5204820
2582357,4025116
2582357,3390355
2582357,600578
2582357,2602145
5135473,1643964
5135473,5437545
5135473,1515821
5161563,2727705
3401254,1404417
2456574,3746520
509168,2646666
509168,6037200
509168,6470125
509168,5796052
6373900,1753960
6373900,2139169
167996,2000809
167996,419972
74937,3204957
253926,4902044
253926,4234235
253926,3978006
2967408,3009037
2967408,5485032
2967408,3721277
6125449,3204957
3037670,2248507
4538199,5342373
4538199,109180
6345878,457259
457259,5663858
457259,6087162
3913645,6513781
6046046,945002
2527374,6422250
5308099,2552052
3792598,2752602
3792598,3294728
4637992,3918947
149651,2407588
3746520,3969678
3310753,6301210
6264343,2954893
15900,4631613
462518,5946517
4002655,4497469
5565253,5658421
5032947,4222633
1998251,2163964
3982578,2615454
5339129,5946517
5488846,663394
3385485,6537853
3203276,2277249
3203276,190285
3315832,1984838
2964644,5946517
5693610,6308815
1859427,4497469
3919896,4351276
4282690,1634534
1350393,4961716
852977,3913727
2409240,5281749
2497859,2695608
3933437,1967887
2000809,4121341
4686787,1117168
4961081,3391500
4961081,2731229
5639773,4596118
3994447,3094854
3994447,366311
2838779,712595
5643841,2954893
2654944,3195979
717838,3851823
5026803,368446
315841,1170643
342629,4611216
1271838,6301210
5444682,5478761
1910933,1072678
5912721,4909410
5156254,1611120
2069452,869116
2069452,4186221
2978286,184982
514378,560949
4440399,6308815
250946,1645323
5948912,4028991
1895474,4571227
1895474,3195979
262282,2727705
3204957,3217850
6548361,4571227
419972,4121341
2286724,5478761
1984838,4863024
6294762,3969678
728419,5892703
728419,2580620
728419,33752
728419,2750012
728419,1935062
728419,4903662
728419,2431679
728419,142499
728419,171987
1830537,5353657
1830537,5350704
1830537,4919007
1830537,6270459
1830537,1600052
1830537,5268000
3902530,4447615
4447615,6091914
4447615,131638
4660973,3112231
4660973,4945203
4660973,6556436
4660973,2879455
4660973,5026815
4660973,5206601
4660973,559058
4660973,2305458
5862651,3041994
6307846,1521610
6307846,2807622
6307846,5715377
6307846,2983469
2154587,4774938
2154587,3174088
2154587,1479900
2154587,5846702
2154587,4608773
2154587,2388622
2154587,22323
2154587,2453598
5089229,957259
5089229,3414572
5089229,4106362
58988,4134265
583271,6078227
3661004,3920442
3103825,2823710
4604618,4474298
2623220,846118
5947573,5900071
5947573,1694823
3321415,2355583
3321415,4697665
5410789,532229
3267430,5584251
4330903,2081441
4330903,1803718
5413985,3984218
5413985,6507088
2427820,2355583
3943130,6359418
3853779,6507088
3853779,3984218
3853779,5950595
5290033,2747850
4506013,242074
1007200,3206844
1855304,6505889
4835554,3964767
3964767,2841689
3964767,4087225
3964767,4918279
3964767,2983469
1656827,5045947
4684483,1618671
505187,1612514
505187,5401250
3984218,6507088
1803132,2444432
4697485,2193511
4697485,4926412
4697485,5350688
2330866,5908816
511109,6357105
4047823,4435594
6401694,3352402
1512985,5214514
3253706,5668192
2463123,5109603
1991621,6099204
4101067,3660662
957978,1976881
3041994,1315310
116813,3939438
4237082,2818287
2568797,5188990
6448513,6039777
321112,5229476
3416303,1682391
4662186,188374
4541412,455464
4254,2872303
876987,3706855
1250096,3529678
1250096,5161422
2077649,2403740
5367638,5023862
2309358,4754531
2309358,889104
3323060,2763519
3692135,2444432
3939438,1265793
2844367,4143655
1933131,1978500
1911278,855806
488786,5772366
5950595,4443150
4095024,2327851
4095024,1315310
2799101,3908560
3399766,3920442
157011,3461229
2413616,2862195
3237921,1403986
6086287,4375494
3244064,2444432
5319304,6558023
5418868,3760116
1618671,6183348
2453092,5755552
1403986,1116382
442389,2138842
6361766,3169417
6361766,3206844
1737149,1548588
512212,5328304
4754531,889104
1383952,5336754
5072257,2054513
2855686,2763519
6089405,6594831
1116382,3220912
1015371,5373446
4773539,6228382
5233751,3898321
3293859,6039777
590856,6039777
5811113,4149328
5811113,3604617
6357105,499100
6357105,6265285
1691335,455464
1946641,2879352
4149328,3604617
770154,4697158
588033,2037819
2153054,5974601
1281525,6039777
1673369,3729825
60685,2613532
420405,6068613
893335,3131551
1439697,5214514
1255291,3206844
4457417,3779770
5793121,4036936
5995407,5181369
5995407,4376295
1328376,2883745
5338160,778836
4301166,2439129
4509608,6239774
4509608,2726324
4509608,190285
259235,541447
781320,772569
781320,5136836
3171847,1520542
3925805,4278421
3925805,1820543
6402191,3007590
6402191,2420712
4648474,5791738
4869085,6239692
922708,5054869
223354,3409079
2552613,2523653
6292377,4957891
6292377,2830010
2098900,379058
1028325,6302585
1430229,569399
1430229,2825744
1430229,3316204
1430229,1520563
1430229,4937465
1430229,301276
5918608,6241122
5918608,4765901
1811033,2646606
1811033,4318778
3811407,4253868
3811407,5056480
3811407,2046523
3811407,4345592
3811407,2488127
3811407,1165185
4389899,2255887
4389899,1277095
2676232,5947759
2676232,5905040
2676232,924129
2676232,2316864
2676232,2205222
744263,6144806
3220700,3085080
6335150,5598021
2679801,3529150
6269936,6392180
5184153,594803
6131168,5728358
1882714,495379
1882714,574300
2264595,727989
2264595,2059954
2264595,5295982
2264595,2603787
5670333,392965
5328137,2307797
5328137,2098231
5328137,3891303
5328137,2662386
5328137,5089260
5328137,432919
5328137,6015093
5931119,4042236
2185285,1145012
2185285,335726
2185285,3263391
4739728,2030333
1717651,3403883
1717651,2049576
1717651,964043
1717651,2877706
1717651,6202089
1717651,2240913
3090380,2776807
2904542,5440554
2131241,462279
5185625,940276
5185625,747368
5173811,940276
4608236,1987459
1162130,5751300
5739159,5572848
2571570,74146
2571570,4874784
5831804,1912965
6297878,2401286
242398,3559714
3035008,2176972
6319284,3485967
4855581,6190823
4855581,4187211
6624689,3508495
5867307,5818969
5726795,4322797
1520542,2674863
1520542,2383275
5227184,4790272
5227184,1437416
1306248,4795516
6052283,2668491
130653,2671707
2176497,1932434
6142642,5888675
2294913,1880459
1931581,3099510
3692488,6190823
5919861,941272
4036936,1063439
4036936,1914298
4036936,5961106
995087,12324
3559714,5261431
277393,1465406
277393,2914506
2299906,1598712
5455657,541447
4531978,541447
940018,2746341
940018,5953356
4486808,391976
4486808,3428501
3164557,2225220
3164557,3410265
5031524,4365517
5031524,6538624
5031524,5610500
5480738,6357935
5123421,5233607
1465406,6336255
2399314,1264214
5068480,577215
1945706,2049616
5753290,3480003
5753290,3003113
3572747,6558779
3905195,2176972
1274482,6364921
3665087,6565947
5428052,342633
5878614,577215
2176972,3849451
4800684,5302040
6365210,552722
3562881,2722341
2401286,6510338
321956,5172439
2646606,1396724
1383428,4657715
5813663,6302585
4545308,592058
1877190,3271946
4981555,4790272
6202689,3428501
6202689,391976
5304531,3064928
1877854,4067463
5269735,128755
294176,375487
1622307,2483338
4126825,541447
4067463,5748416
2322866,4625539
4507397,6425464
4507397,6601244
3981856,282481
6446206,2874417
1162379,2671707
5572848,5218312
6498779,5458116
2996067,4321078
2996067,4820389
5996458,28104
552722,2601186
414600,6418945
605532,6190823
5172439,5411574
2420864,293851
5995014,5756365
5818969,1880459
4403400,5302040
4315869,944700
4279470,5438724
430691,253549
2386913,1156069
3101093,1985684
5074764,4825056
4708767,3409079
128755,2691267
2852985,5751300
5233607,5518822
5261431,3644648
3442344,391976
541447,4925387
809801,2366109
1257389,5552498
1156069,6542931
3740324,6583356
5218312,1880459
936251,5438724
3025099,3855022
891988,5450613
2776807,3323755
5610500,6508338
5440554,2601186
1461011,742974
5389732,2508464
3650037,2299730
3856016,2497859
5078867,3831551
5259462,6089792
4834890,1225171
1225171,5519014
6527883,6017711
2814320,836903
628797,4427176
1546330,2422797
1546330,1581116
1494735,6382652
1494735,4248980
4878465,2079871
4878465,449790
5945854,4640434
5945854,2260328
5945854,2349100
142595,5649795
2472673,2002510
3674507,3296775
2509412,1686505
3296775,4966662
3296775,6043000
3296775,5134387
3296775,3448219
3296775,1407971
2446415,337691
5852697,2781863
1611742,2002510
6572910,1540288
4740311,1605891
1765715,5401224
3348675,3885811
4466322,667185
6257358,658267
1235237,6040770
1969263,1965418
3003808,427666
1107798,5645590
1107798,3649863
4269629,3871658
3890996,4975627
5552190,5676908
1902392,164960
1902392,838252
1512796,5773029
1913060,4051523
4534826,5618209
6100059,3308041
4126090,773238
5521792,3365845
895665,6471879
3982104,2861642
2620365,5773029
5986287,3871658
4204573,6602217
4328155,4697263
3719276,3497154
3560611,1735396
3638631,4560963
6394312,4309023
6394312,427666
6177046,6531341
6466579,5519114
4210643,5164678
4210643,5776882
1227518,3326231
4187369,6613624
358597,758352
6602217,4485415
2486250,1207062
2977189,5031338
1528389,361383
3762479,5874251
2852232,211332
434788,1998835
3764397,910983
3764397,1398129
3969434,4634710
4485415,1378335
4398744,2980309
1217525,3885811
1189187,5539738
3308481,535351
1219778,1755345
5487566,459616
1012278,3418502
4020345,1680492
4769882,3962348
4850967,5513453
1192107,4873376
5164678,4070487
4749848,5519114
2565928,2221984
3687127,6411791
3140565,1780869
3140565,3471612
1079559,1969890
1311476,4996958
2131751,910983
4189094,1444498
4189094,1075683
4189094,2462853
4189094,3601652
4189094,128970
3885811,6351155
1573495,1965418
4895112,1840685
1207062,4415726
1207062,2233647
2444696,3649863
2444696,5364197
4873376,2528731
4873376,4688583
3365845,3817683
3684846,5776882
5160255,6259981
1965418,5787628
533603,5031338
4181946,3501195
2320057,1975960
6470976,1188898
6470976,3520952
158326,2253818
4428760,4307940
1378335,4002434
4067492,4846216
4067492,5380864
2685749,1887796
5197344,6083351
4835726,1773426
5049750,4124148
3024021,427666
990755,4674941
1455646,6083351
3923154,5365552
4475379,658267
6257450,4090909
1714327,6040770
1714327,987086
3747453,841346
3747453,4256714
3242118,191123
5157646,4031975
5157646,5246160
2253818,5933345
2656720,5229503
3680440,2528731
5621777,5519114
1163367,5246160
1163367,4031975
4104754,4031975
3740649,2126086
5085293,6410758
5861909,2462853
5861909,1075683
5861909,1444498
5861909,128970
5861909,3601652
654662,5519114
987086,6319229
4031975,3384859
5776882,4070487
5523187,2390915
4996958,4165355
4211117,2710214
4165594,658267
4139430,5380864
1773426,5365552
5769999,1969890
6040770,6410758
5436512,4106663
2582052,5229503
5687115,2523919
3617040,699830
3623718,100920
3623718,4620016
4136168,4794953
2490740,4152090
4928484,6575929
4928484,5924205
4928484,6077084
4928484,988181
6062250,4333162
5941813,2165569
348696,4284902
348696,943221
6607512,4877991
4877991,1141469
4877991,4143367
4877991,6548313
4581819,1585554
4581819,794485
4581819,1954631
4581819,6342765
4581819,6278210
4581819,4697917
757363,6509960
1063123,5062537
1063123,161760
4811596,5172559
4104582,2732475
2542475,4402207
1914568,4058211
2070758,5925826
2070758,4852231
2070758,646252
2070758,2323800
6177957,3805431
6177957,4154854
6177957,127209
6177957,4227471
6177957,137573
6177957,3521219
6177957,3110236
6177957,2905457
6177957,3341182
3435409,5039020
3435409,3014251
3435409,2402507
4731275,4390036
4731275,877214
4731275,4395354
1250257,595952
2484267,445677
2718090,1452648
1013018,4934483
4924403,5190124
4924403,4292430
4924403,3358068
5073581,4538529
4210193,4610491
4307539,2165569
100920,3225361
688855,4723480
5055829,2623651
1286598,5209180
1286598,4010402
3422665,6565057
482863,1231036
6218114,4064409
5548703,20639
5794733,4928634
3193668,6001825
5708440,2459748
6462055,5697810
1989115,2666615
3008080,862749
539655,4620016
5643993,1912462
2367754,2073891
5793003,4954565
3082708,160505
3027531,4144205
6294654,3546498
4207521,903615
5670146,2686835
3546498,4100534
1036874,5697810
5164239,2172631
2910334,4181177
75080,1429210
4582711,160505
2029375,4425584
868095,2042577
316424,4747300
5047847,5274355
4859552,2939274
1344715,706933
3216222,3718536
3769650,4100933
2939274,3943405
5720881,98829
3852033,2939004
3852033,6080623
3852033,3729227
3852033,5158616
6166593,916417
3761693,862749
1459630,5209159
4526221,5060124
4010402,4098923
169068,6220559
1631358,6052171
3742374,699830
6052171,2539037
797710,4408592
797710,2116539
3712408,1016059
5453911,1422560
5453911,2937457
6294376,5274355
5664511,665770
5497552,3415799
2479597,5697810
4095061,835738
5975944,6321732
5653634,5378994
5653634,5596566
5653634,3414785
6592171,762687
1464878,6233102
5060749,2884068
625987,5342619
1305559,679095
1305559,5303524
1305559,4974217
4064409,1991150
4333162,1609192
1454466,4547524
2833805,5013275
4282166,3554217
5667952,2459748
202988,4503915
4108704,2563445
4108704,5190124
3756830,5163048
3756830,5908679
5905543,5365712
5547392,1132437
6319469,4667364
2179891,3927539
3530793,1812166
699830,4455882
1568771,4954565
5209159,2008213
3587699,6271636
4132682,6418445
4132682,2451725
3468340,2666615
1545120,2954213
4226200,4272486
2118081,5365655
6050907,5697810
5031776,5113219
6239974,5342619
562207,1373307
5352961,4368833
5352961,160505
5483647,552388
5483647,2444743
5483647,4506506
2385709,89515
3593022,3729386
3587107,6081345
1366000,915942
1366000,6220413
271106,3290369
3589278,2451725
3589278,6418445
3919885,6282517
3919885,4921241
5697810,3068204
5697810,5187082
4169734,5468769
4547524,3723700
2077251,4004058
6220413,3406523
6592140,5227907
2793175,5468769
575190,2451725
6158232,1812166
6158232,1054099
3578630,2833121
1429210,5948932
1316136,3262775
5637791,2884068
3415799,3766728
5135599,5296850
3828414,4734063
6419749,4325451
6198810,5327136
2548311,1098687
5468769,1137204
499419,3943319
862749,1268963
3927539,6076184
2447623,4601337
3452030,5488236
497672,180772
6271636,2647251
2342630,4181177
1734805,5365712
2351228,1598775
4085368,1283041
3207680,2116539
5665900,1502548
4168815,5215661
2033006,2156092
6584323,1373307
1373307,20639
1864114,258536
1864114,4536285
1864114,1555376
4799136,5256816
4799136,1408126
4799136,4659692
4799136,1173208
4799136,2680428
4799136,2407289
1512985,6585119
2635454,2382372
4304857,6252543
4304857,5534653
4304857,3972656
4304857,1669824
3258798,1476130
4328485,943114
4328485,5688180
3916284,4126534
3916284,6192723
4154948,6122326
4154948,651793
1787137,5553899
456951,6163753
3409787,4396687
3409787,584441
1565565,611824
4196385,2701276
3196529,6340178
3196529,4165364
3196529,4413854
3196529,4043268
3217884,1936565
2368777,6163753
559808,3751292
1905111,6163753
837790,5577697
3206473,2701276
6163753,3750616
6163753,5158284
4843694,1415110
6236305,3955397
6175229,56854
39404,2751201
39404,6110007
39404,2987195
39404,1495241
39404,2690035
39404,1718946
1559813,5074969
1559813,598788
1559813,6344107
1559813,1834840
1559813,4318034
3418866,4327390
3418866,2286724
342065,675585
342065,2356300
342065,2558995
342065,3039938
342065,3570514
2168636,845601
2168636,6355636
303205,2149913
4370733,3100545
5823798,4573772
4976823,6123271
1089493,3011967
3467256,1955016
3467256,101650
3467256,3182771
3467256,3366980
583220,2406527
6269194,6142642
3800640,5423296
4667873,851694
4667873,478200
1551142,2461413
1551142,5336001
1551142,3836952
1551142,4904369
1551142,6240898
1551142,361948
3987138,121857
3987138,4941620
3987138,2979336
3987138,4430686
3987138,2754771
4147180,5472801
3689093,3614732
2149913,5002506
2149913,4329329
2149913,3732968
2149913,4148679
2149913,2871269
1329751,2186431
1329751,5316772
3274496,2983439
1878501,1464814
6625919,1409529
2316029,1168702
5810190,1460002
1460002,2352063
1460002,6299525
1460002,3601815
1460002,6075775
1460002,726229
2740677,4283259
2740677,2744397
2740677,3835126
2740677,3561257
3117553,5713896
4286334,979804
3013857,183714
2469248,3295079
2469248,817900
2469248,3130059
6239692,6026024
6218981,5139447
3427420,2325608
3427420,2341417
3427420,2761825
3427420,5361949
5072082,1008390
1893267,1351411
5363275,1127470
5357230,484633
4604618,958114
5480544,2435961
2809413,6037080
2809413,91833
3445710,4528266
4130720,2286730
3267514,2409240
3267430,1282904
2719235,6002847
2719235,879219
2719235,4301622
6046046,5628602
296133,2715120
4157453,5969630
115420,2630153
5864563,1175303
2241072,4653791
2241072,5387495
650946,5948912
5120377,5024222
2710304,6363320
1789348,1198933
1789348,2714194
1789348,4680671
1789348,1325496
3123475,4932631
5318602,3603051
6551843,6335463
1752248,6182118
3142224,3078938
1007200,4670403
4528680,1896655
3310753,6146426
1987510,5777771
1987510,4030374
5387495,1285666
5387495,1213212
3585172,4186221
1552801,137709
1552801,2291525
196207,3787530
3939228,2409811
4771015,2908711
3035008,3029022
6319284,4058295
4479967,3029022
4123351,6290224
5118084,3537604
2013023,3545059
4630497,1146230
4630497,1684331
3801762,2257661
5032947,3477761
2355540,2001725
2355540,2753436
2355540,2126305
5906484,3500485
4573772,5168240
3029022,616497
3029022,3849451
3029022,3905195
3779166,5708315
3779166,4121341
2118187,6512713
2118187,5137333
2118187,4726019
1340215,1490630
6289118,6265989
6109816,5989489
3529282,670444
3529282,3193983
1625587,524584
1625587,1164260
1625587,5845771
2583262,2840200
655327,441004
4835819,587837
5336920,2802929
3564447,6622
2498125,5354351
2148752,2615454
5880701,5725078
4322797,1687327
3469277,226597
2207354,3889934
2859295,5154589
647334,560949
118502,2875373
3941107,2657707
879219,5433049
6549643,323391
6549643,1272797
5006124,3004212
6270746,394212
1432643,6343110
4680671,5168240
6160490,1630799
5513591,2715120
5812576,2701656
752507,6061881
837665,3100545
5991249,5164158
6039852,6002847
5989489,3927902
5989489,5907433
2257661,6383435
2257661,1282589
3933437,4485318
2418345,4425105
1409529,5477656
2908711,3414572
6363320,2365167
4961716,1319184
3472958,1976881
4935263,2802929
2169729,6260486
147481,3824602
4309786,3067507
2383448,2840200
5403271,2644512
1350558,6299391
777810,3500485
4133998,1910933
3692135,6061881
6568455,1318738
4062891,5921708
5565754,6018738
2528406,4451649
568100,638657
568100,5487828
2802929,3885864
54237,3782717
3718363,5245966
1638581,3042178
669478,1117168
50808,867412
886583,5002373
583121,3889934
4890499,1550744
6202052,2262362
2648167,5240473
3889934,3797474
5164158,1898223
5164158,4322820
4194979,358366
4194979,5876533
4559069,5939016
1687327,4674561
4842880,455547
5379958,3649224
3150711,4692626
4631613,2644512
4653791,1213212
4653791,1285666
5457911,1774952
5184107,3471028
419982,4451649
3720528,2615454
5987042,3078938
2036212,5150205
3078938,2264824
3078938,361091
6061881,704203
6061881,5401653
958114,57741
2795605,5643780
6260486,5161422
6260486,3399766
6018738,6602542
5445969,3565146
2264074,4248485
6265989,5740336
6406076,223293
6267830,6197957
2265549,2644087
4884562,5876533
1717270,3471028
5214875,1011278
2983439,1881586
1002439,5826652
3917826,1644722
4096646,3052163
6002847,3744670
930322,2406527
5670972,6602542
4743714,2840200
1910933,4294382
4715516,3773776
4715516,1151363
673835,1825688
5470385,4248485
2360483,1175303
250922,60915
4811910,587837
6290224,6551313
34381,4248485
963181,2840200
4383425,455506
5507492,2666312
5507492,1597307
1282904,1398440
1282904,2696675
5037879,5203642
2891952,4559045
5482308,152120
5306197,6117979
2324307,1402584
1895474,5969630
6319665,3052163
494232,455506
4738521,4248485
5345877,2644087
5401269,2840200
6142294,4470746
5941930,1259428
2615454,363702
2925885,6343110
6581024,4171980
3263803,234166
2737560,2686448
4932631,1413545
1196896,6117979
4171980,2286730
1554031,6466468
4451649,6286201
